"Parameter","Environment","Ab_BP","Ab_BPsd","Ab_BPCIl","Ab_BPCIu","v1970","v2010","p","R2"
"Sedimentation","2016/QLB/HN_WF_RF",0.046781337282543,0.0120607301903205,0.022982732722253,0.0705799418428329,35.2638269172662,37.1350804085679,0.0194,0.08
"Sedimentation","2016/QLB/LN_NF_RF",0.0587505556952723,0.0106391605461662,0.0377570361739704,0.0797440752165742,27.5642449718767,29.9142671996876,1e-04,0.14
"Sedimentation","2017/GGE/HN_NF_RF",0.0439986671029885,0.0165744119724267,0.0112935265247102,0.0767038076812668,39.3553615512443,41.1153082353638,0.155,0.04
"Sedimentation","2017/GGE/HN_WF_RF",-0.00776139266895567,0.0163595709280035,-0.0400426022763173,0.024519816938406,41.626274295428,41.3158185886698,0.0836,0
"Sedimentation","2017/GGE/LN_NF_RF",0.0537405171250591,0.0142015959479063,0.0257174902638426,0.0817635439862757,27.2618247752818,29.4114454602841,0.0062,0.07
"Sedimentation","2017/HAN/HN_NF_RF",0.0479351951035668,0.016035028383168,0.0162943828490726,0.0795760073580609,36.7792074662458,38.6966152703884,0.0738,0.05
"Sedimentation","2017/HAN/HN_WF_RF",0.0397240980664005,0.0165650598554111,0.00703741137367819,0.0724107847591228,35.6249614700172,37.2139253926732,0.1997,0.03
"Sedimentation","2017/HAN/LN_NF_RF",0.0551626692613654,0.0101244757051329,0.0351847417325582,0.0751405967901726,15.1948357972295,17.4013425676841,0,0.14
"Sedimentation","2017/KAL/HN_NF_RF",-0.172142443665751,0.0244213040842279,-0.220331313624353,-0.12395357370715,44.0387873454761,37.153089598846,0,0.22
"Sedimentation","2017/KAL/HN_WF_RF",-0.219998627269672,0.0187236431389921,-0.256944697031723,-0.183052557507621,44.0060149654201,35.2060698746332,0,0.43
"Sedimentation","2017/KAL/LN_NF_RF",-0.14941428367189,0.00716370110869406,-0.163549919506837,-0.135278647836944,23.3824972336272,17.4059258867516,0,0.71
"Sedimentation","2017/KIE/HN_NF_RF",0.0259609621726287,0.0145635993886764,-0.00277638103597343,0.0546983053812309,36.5682473932762,37.6066858801813,0.6173,0.02
"Sedimentation","2017/KIE/HN_WF_RF",0.0487320190588867,0.0129558966764499,0.0231670443963857,0.0742969937213878,34.1043284846166,36.0536092469721,0.0179,0.07
"Sedimentation","2017/KIE/LN_NF_RF",0.071808962295739,0.0091278762979411,0.0537968743975791,0.089821050193899,16.884699764447,19.7570582562766,0,0.26
"Sedimentation","2017/QLB/HN_NF_RF",0.0908284393882171,0.0147065239870439,0.061809072956741,0.119847805819693,38.0380642578303,41.671201833359,0,0.17
"Sedimentation","2017/QLB/HN_WF_RF",0.0721894228571804,0.0163573279657114,0.0399126391321485,0.104466206582212,43.5165440110846,46.4041209253718,0.0029,0.1
"Sedimentation","2017/QLB/LN_NF_RF",0.0679024065493579,0.0151334325437538,0.0380406509951489,0.0977641621035669,40.3540311910598,43.0701274530341,0.0023,0.1
"Seedyield","2015/GGE/HN_WF_RF",0.258608956640856,0.00972317963807746,0.23942287888074,0.277795034400972,46.1435249788028,56.4878832444369,0,0.8
"Seedyield","2015/HAN/HN_NF_RF",0.654194760682645,0.0270176249786846,0.600882750308517,0.707506771056773,50.103392361538,76.2711827888438,0,0.77
"Seedyield","2015/HAN/HN_WF_RF",0.568927055206078,0.0143748161862131,0.540562224831454,0.597291885580701,75.6181647117216,98.3752469199649,0,0.9
"Seedyield","2015/HAN/LN_NF_RF",0.564706809786921,0.0211824296196932,0.522908986753799,0.606504632820043,52.9034784173493,75.4917508088263,0,0.8
"Seedyield","2015/KAL/HN_NF_RF",0.677152074965514,0.0297823921708617,0.618384540749165,0.735919609181863,73.2295493608754,100.315632359496,0,0.74
"Seedyield","2015/KAL/HN_WF_RF",0.392392487260561,0.0121344611120705,0.36844839457286,0.416336579948262,102.78677744152,118.482476931943,0,0.85
"Seedyield","2015/KAL/LN_NF_RF",0.385460008475755,0.015232830482423,0.355402117845214,0.415517899106295,58.0521955242874,73.4705958633176,0,0.78
"Seedyield","2015/KIE/HN_NF_RF",0.447663635013115,0.011884387402669,0.424212995476845,0.471114274549384,68.1701500176625,86.0766954181871,0,0.89
"Seedyield","2015/KIE/HN_WF_RF",0.309107752514671,0.0105440302354592,0.288301947054665,0.329913557974678,74.3618412969095,86.7261513974963,0,0.83
"Seedyield","2015/KIE/LN_NF_RF",0.350524296621841,0.0111361785285726,0.328550045898034,0.372498547345648,53.5940919584365,67.6150638233102,0,0.85
"Seedyield","2015/QLB/HN_NF_RF",0.353277557039045,0.0124599024534975,0.328691293465339,0.377863820612751,29.7573006724216,43.8884029539834,0,0.82
"Seedyield","2015/QLB/HN_WF_RF",0.307301224653798,0.00749670759941288,0.292508490147081,0.322093959160514,38.4500645302078,50.7421135163597,0,0.9
"Seedyield","2015/QLB/LN_NF_RF",0.366369144573826,0.017723362079196,0.331396860230699,0.401341428916953,37.9893286242179,52.644094407171,0,0.7
"Seedyield","2016/GGE/HN_NF_RF",0.299653294263314,0.0185270751071711,0.263095098600483,0.336211489926146,39.1335240847496,51.1196558552822,0,0.59
"Seedyield","2016/GGE/HN_WF_RF",0.302430565105598,0.00980026411707239,0.283092381875548,0.321768748335647,54.5992309733783,66.6964535776023,0,0.84
"Seedyield","2016/GGE/LN_NF_RF",0.180494258733689,0.00993280298391045,0.16089454572634,0.200093971741038,35.8950815966435,43.114851945991,0,0.65
"Seedyield","2016/HAN/HN_NF_RF",0.424465832721019,0.0192344608426037,0.386511801721231,0.462419863720807,50.0765957941555,67.0552291029963,0,0.73
"Seedyield","2016/HAN/HN_WF_RF",0.360323863048781,0.00904390425574878,0.34247815241043,0.378169573687132,67.1400711145245,81.5530256364757,0,0.9
"Seedyield","2016/HAN/LN_NF_RF",0.296015786250208,0.0161297591353222,0.26418804835567,0.327843524144745,49.5807631060819,61.4213945560901,0,0.65
"Seedyield","2016/KAL/HN_NF_RF",0.429583340799727,0.0202209664279908,0.389682706571721,0.469483975027733,59.8163717460509,76.9997053780399,0,0.71
"Seedyield","2016/KAL/HN_WF_RF",0.385224893186786,0.0086864422388925,0.368084537618173,0.4023652487554,87.9712879946753,103.380283722147,0,0.92
"Seedyield","2016/KAL/LN_NF_RF",0.356406250109127,0.0151352509744362,0.326540906371446,0.386271593846808,56.2860248897615,70.5422748941265,0,0.75
"Seedyield","2016/KIE/HN_NF_RF",0.403698562562554,0.0129009104983438,0.378242088321534,0.429155036803573,46.460645841782,62.6085883442842,0,0.84
"Seedyield","2016/KIE/HN_WF_RF",0.288875079397724,0.00776477819592312,0.273553379727214,0.304196779068233,63.7442926607358,75.2992958366447,0,0.88
"Seedyield","2016/KIE/LN_NF_RF",0.244260644946163,0.0110836577741788,0.222390029793776,0.266131260098549,46.1668129819693,55.9372387798159,0,0.73
"Seedyield","2016/QLB/HN_NF_RF",0.480622116284891,0.0262150252637503,0.428893820406859,0.532350412162922,36.8593059100488,56.0841905614444,0,0.65
"Seedyield","2016/QLB/HN_WF_RF",0.350518652911662,0.0113359404646149,0.32815022577838,0.372887080044944,79.422778554724,93.4435246711905,0,0.84
"Seedyield","2016/QLB/LN_NF_RF",0.37103916406383,0.0192229657025443,0.333107815628723,0.408970512498938,43.9026896434676,58.7442562060209,0,0.67
"Seedyield","2017/GGE/HN_NF_RF",0.287012878384519,0.00756068054453385,0.272093910490647,0.30193184627839,60.7823606620181,72.2628757973989,0,0.89
"Seedyield","2017/GGE/HN_WF_RF",0.264439085890173,0.00809679110186274,0.248462248120006,0.28041592366034,62.9220798953717,73.4996433309786,0,0.86
"Seedyield","2017/GGE/LN_NF_RF",0.270002383295804,0.00923596193655548,0.251777698521877,0.288227068069731,57.0962292069878,67.89632453882,0,0.83
"Seedyield","2017/HAN/HN_NF_RF",0.366755567499308,0.0173563616237378,0.332507459766972,0.401003675231644,52.8514999527539,67.5217226527262,0,0.71
"Seedyield","2017/HAN/HN_WF_RF",0.332088379622787,0.0114487468733518,0.309497359406745,0.354679399838829,64.389361936327,77.6728971212384,0,0.82
"Seedyield","2017/HAN/LN_NF_RF",0.267855361094626,0.00890821908406664,0.250277388619272,0.285433333569981,46.8991926477474,57.6134070915325,0,0.83
"Seedyield","2017/KAL/HN_NF_RF",0.394439476408149,0.0112088425553346,0.372321842787007,0.416557110029291,87.7232777771246,103.500856833451,0,0.87
"Seedyield","2017/KAL/HN_WF_RF",0.272745641334205,0.00828364988704132,0.256400088049562,0.289091194618848,99.1164603686,110.026286021968,0,0.86
"Seedyield","2017/KAL/LN_NF_RF",0.230920962781084,0.0141768791161852,0.202946707934068,0.2588952176281,68.7843187780095,78.0211572892529,0,0.6
"Seedyield","2017/KIE/HN_NF_RF",0.384419112590865,0.0153194911476126,0.354186752460856,0.414651472720873,57.8064297373123,73.1831942409469,0,0.78
"Seedyield","2017/KIE/HN_WF_RF",0.380197479728118,0.0093007338854465,0.361844291013253,0.398550668442983,68.7063708158195,83.9142700049442,0,0.9
"Seedyield","2017/KIE/LN_NF_RF",0.347034915793595,0.0109662138607966,0.325392715636373,0.368677115950816,47.6457039874392,61.527100619183,0,0.85
"Seedyield","2017/QLB/HN_NF_RF",0.376768802697368,0.0130372762975886,0.351043247258066,0.40249435813667,28.2412791699206,43.3120312778154,0,0.82
"Seedyield","2017/QLB/HN_WF_RF",0.345920314598323,0.0118307174716241,0.322575578224263,0.369265050972383,57.9200337345322,71.7568463184651,0,0.83
"Seedyield","2017/QLB/LN_NF_RF",0.275103467604621,0.00952508803153408,0.256308270308328,0.293898664900913,39.7472869782023,50.7514256823871,0,0.82
"Seedyield_bio","2015/GGE/HN_WF_RF",3.22787627543227,0.145054040761894,2.94165117118983,3.51410137967472,506.713673190746,635.828724208037,0,0.73
"Seedyield_bio","2015/HAN/HN_NF_RF",6.10781466857778,0.316915083044497,5.4824680584181,6.73316127873746,587.244947763656,831.557534506768,0,0.67
"Seedyield_bio","2015/HAN/HN_WF_RF",5.19319587727999,0.274675047766834,4.65119860669782,5.73519314786215,907.755219377945,1115.48305446914,0,0.67
"Seedyield_bio","2015/HAN/LN_NF_RF",5.91565276707855,0.305578755199389,5.31267534844328,6.51863018571382,657.697858248304,894.323968931445,0,0.68
"Seedyield_bio","2015/KAL/HN_NF_RF",6.66291773396772,0.471716444891096,5.73207711003174,7.5937583579037,627.960224611803,894.476933970513,0,0.53
"Seedyield_bio","2015/KAL/HN_WF_RF",2.72163980363524,0.266581204527218,2.19559366418168,3.2476859430888,931.478029837804,1040.34362198321,0,0.37
"Seedyield_bio","2015/KAL/LN_NF_RF",2.71023331116989,0.186664383317123,2.3419013964389,3.07856522590088,453.883753429366,562.293085876162,0,0.54
"Seedyield_bio","2015/KIE/HN_NF_RF",4.23232473085255,0.204396919891045,3.82900242838266,4.63564703332245,735.336477271285,904.629466505387,0,0.7
"Seedyield_bio","2015/KIE/HN_WF_RF",2.70451325666688,0.174536955231069,2.36011155683988,3.04891495649389,859.873248886099,968.053779152774,0,0.57
"Seedyield_bio","2015/KIE/LN_NF_RF",4.25950909746025,0.210391396662359,3.84435830865701,4.67465988626349,567.053812289718,737.434176188128,0,0.69
"Seedyield_bio","2015/QLB/HN_NF_RF",2.80464099263902,0.0891641258087562,2.62869959128096,2.98058239399709,220.600177131584,332.785816837146,0,0.85
"Seedyield_bio","2015/QLB/HN_WF_RF",2.63079947144582,0.120313615824911,2.39339293626492,2.86820600662673,262.425184675792,367.657163533626,0,0.73
"Seedyield_bio","2015/QLB/LN_NF_RF",2.00135058762924,0.145371039405717,1.71449997189193,2.28820120336654,296.539353360547,376.593376865716,0,0.51
"Seedyield_bio","2016/GGE/HN_NF_RF",2.99525282101063,0.216189791273895,2.56866046123558,3.42184518078569,423.116622272547,542.926735112973,0,0.52
"Seedyield_bio","2016/GGE/HN_WF_RF",2.63724744093876,0.143848196072805,2.35340174660466,2.92109313527286,574.457373808348,679.947271445899,0,0.65
"Seedyield_bio","2016/GGE/LN_NF_RF",1.73973099774789,0.137119984429307,1.46916161801289,2.01030037748288,398.899218051376,468.488457961292,0,0.47
"Seedyield_bio","2016/HAN/HN_NF_RF",4.18436757084527,0.260943047714338,3.66946670602911,4.69926843566143,638.619836143549,805.99453897736,0,0.59
"Seedyield_bio","2016/HAN/HN_WF_RF",5.14660334786103,0.268300986308066,4.61718357181746,5.6760231239046,766.407700657453,972.271834571895,0,0.67
"Seedyield_bio","2016/HAN/LN_NF_RF",3.5130915989326,0.205433024006678,3.10772482388583,3.91845837397937,568.620690625376,709.144354582681,0,0.62
"Seedyield_bio","2016/KAL/HN_NF_RF",6.11149072562186,0.279392917994041,5.56012075953222,6.66286069171151,434.986773203915,679.44640222879,0,0.73
"Seedyield_bio","2016/KAL/HN_WF_RF",3.69458001312628,0.325375035963107,3.05217328477201,4.33698674148055,745.708163434245,893.491363959296,0,0.44
"Seedyield_bio","2016/KAL/LN_NF_RF",4.21769087627422,0.313970524591948,3.59815455961345,4.837227192935,500.227140473268,668.934775524237,0,0.5
"Seedyield_bio","2016/KIE/HN_NF_RF",5.59593243292584,0.187497567791001,5.22595645290969,5.96590841294199,521.673708008746,745.511005325779,0,0.83
"Seedyield_bio","2016/KIE/HN_WF_RF",2.77846769026858,0.194490925631853,2.39469220100409,3.16224317953307,709.479292684526,820.618000295269,0,0.53
"Seedyield_bio","2016/KIE/LN_NF_RF",2.35483817940296,0.135176696755307,2.0881033548044,2.62157300400153,507.78050229478,601.974029470899,0,0.63
"Seedyield_bio","2016/QLB/HN_NF_RF",3.60772022075444,0.21705281714962,3.1794249117203,4.03601552978858,369.92135269859,514.230161528768,0,0.61
"Seedyield_bio","2016/QLB/HN_WF_RF",3.85985853387409,0.155621264720122,3.55278185760296,4.16693521014521,617.893103495859,772.287444850822,0,0.77
"Seedyield_bio","2016/QLB/LN_NF_RF",1.74457537669861,0.120874507784749,1.50606207221414,1.98308868118308,420.548005165296,490.33102023324,0,0.54
"Seedyield_bio","2017/GGE/HN_NF_RF",2.4915526369667,0.197569533341144,2.1017023440781,2.88140292985531,673.638281424996,773.300386903664,0,0.47
"Seedyield_bio","2017/GGE/HN_WF_RF",2.36245551335246,0.204264851793706,1.95939381172298,2.76551721498194,640.463922000178,734.962142534276,0,0.43
"Seedyield_bio","2017/GGE/LN_NF_RF",2.84651980881363,0.231398953824694,2.38991626070023,3.30312335692702,627.058753509707,740.919545862253,0,0.46
"Seedyield_bio","2017/HAN/HN_NF_RF",3.13721350208341,0.213665055322846,2.71560302910708,3.55882397505974,738.488111963028,863.976652046365,0,0.54
"Seedyield_bio","2017/HAN/HN_WF_RF",3.86309533942604,0.182370259817979,3.50323672154164,4.22295395731044,780.212107272429,934.73592084947,0,0.71
"Seedyield_bio","2017/HAN/LN_NF_RF",1.24140666143153,0.205699997495769,0.835513086067138,1.64730023679592,649.289223283178,698.945489740439,0,0.17
"Seedyield_bio","2017/KAL/HN_NF_RF",2.73300583873729,0.277900019303108,2.18464495491622,3.28136672255836,864.162783136583,973.483016686075,0,0.35
"Seedyield_bio","2017/KAL/HN_WF_RF",3.16028276201732,0.320292237814985,2.52827224597023,3.79229327806441,891.102156132558,1017.51346661325,0,0.35
"Seedyield_bio","2017/KAL/LN_NF_RF",2.64392817447232,0.256184498198292,2.13841702623433,3.1494393227103,689.631069496309,795.388196475202,0,0.37
"Seedyield_bio","2017/KIE/HN_NF_RF",3.46964271110993,0.210190373412076,3.05487290511471,3.88441251710515,703.881256223516,842.666964667914,0,0.6
"Seedyield_bio","2017/KIE/HN_WF_RF",4.26104733573243,0.190509322679259,3.88512846813923,4.63696620332563,757.18880810322,927.630701532517,0,0.74
"Seedyield_bio","2017/KIE/LN_NF_RF",4.09146351151142,0.206710778078114,3.68356000989628,4.49936701312656,548.313865864439,711.972406324895,0,0.69
"Seedyield_bio","2017/QLB/HN_NF_RF",3.52917895845292,0.152975585810215,3.22732281735478,3.83103509955106,263.024757842089,404.191916180205,0,0.75
"Seedyield_bio","2017/QLB/HN_WF_RF",4.03039752667295,0.187326840040793,3.66075843191587,4.40003662143004,420.643245294834,581.859146361751,0,0.72
"Seedyield_bio","2017/QLB/LN_NF_RF",2.03561547698511,0.11441995899773,1.8098384871162,2.26139246685401,435.999552219606,517.424171299011,0,0.64
"Septoria","2015/HAN/HN_NF_RF",0.0312575881050723,0.0118185748530563,0.0079368119202434,0.0545783642899012,5.23846213358778,6.48876565779067,0.0182,0.04
"Septoria","2015/HAN/LN_NF_RF",-0.0157764494239717,0.00428629719851954,-0.0242343031729357,-0.00731859567500778,1.88317775658953,1.25211977963066,2e-04,0.07
"Septoria","2015/QLB/HN_NF_RF",0.00784040018085069,0.00204842539226626,0.0037983840580685,0.0118824163036329,2.71136310917995,3.02497911641398,0.0022,0.08
"Septoria","2015/QLB/LN_NF_RF",0.00354607847741737,0.00335535475999058,-0.00307481095733586,0.0101669679121706,3.12931859128734,3.27116173038403,0.5661,0.01
"Septoria","2016/GGE/HN_NF_RF",0.00257393267149405,0.00074172055137538,0.00111034681741453,0.00403751852557357,1.06239827747559,1.16535558433535,0.0075,0.06
"Septoria","2016/GGE/HN_WF_RF",-0.000606380154664713,0.000477702454159576,-0.00154899736146931,0.000336237052139883,1.07108663096612,1.04683142477953,0.0187,0.01
"Septoria","2016/GGE/LN_NF_RF",0.00306822349024241,0.00088391812868677,0.00132404899364596,0.00481239798683887,1.11987483886731,1.24260377847701,0.0059,0.06
"Septoria","2016/HAN/HN_NF_RF",-0.0540712488994306,0.00544926646021308,-0.064823909441853,-0.0433185883570082,4.72644743680492,2.5635974808277,0,0.35
"Septoria","2016/HAN/LN_NF_RF",-0.102168274728491,0.0120631915911604,-0.125972636244799,-0.0783639132121834,10.7439914622704,6.65726047313072,0,0.29
"Septoria","2016/QLB/HN_NF_RF",0.0150573969662877,0.00263832276336698,0.00985137716840074,0.0202634167641748,3.75071998698905,4.35301586564056,0,0.15
"Septoria","2016/QLB/LN_NF_RF",0.0129011821568728,0.00281591401335997,0.00734473383059185,0.0184576304831538,3.87439994207372,4.39044722834863,2e-04,0.1
"Septoria","2017/GGE/HN_WF_RF",-0.00429796285949843,0.00284698246221675,-0.00991571640668865,0.00131979068769178,2.33190574347309,2.15998722909315,0.0594,0.01
"Septoria","2017/GGE/LN_NF_RF",0.00140327377656222,0.00265927642468838,-0.00384429084236187,0.00665083839548632,3.19646709432898,3.25259804539147,0.9353,0
"Septoria","2017/HAN/HN_NF_RF",-0.0912960224956821,0.00758204499915279,-0.106257147389926,-0.0763348976014383,9.99436874788833,6.34252784806105,0,0.45
"Septoria","2017/HAN/LN_NF_RF",-0.0988504763490265,0.00499247021244527,-0.10870177245549,-0.0889991802425629,8.95226438717367,4.99824533321259,0,0.69
"Septoria","2017/QLB/HN_NF_RF",-0.0028086896812406,0.000960088863475689,-0.00470316661953856,-0.000914212742942647,0.509841633633664,0.397494046384041,0.0019,0.05
"Septoria","2017/QLB/LN_NF_RF",-0.00466165974308938,0.000597065342788109,-0.00583980748086666,-0.00348351200531211,0.451303797204323,0.26483740748075,0,0.25
"Spike_number_bio","2015/GGE/HN_WF_RF",0.244659366973478,0.113967749364101,0.0197575884674377,0.469561145479517,406.299582128113,416.085956807052,0.7402,0.03
"Spike_number_bio","2015/HAN/HN_NF_RF",-1.09812294780327,0.247705167418261,-1.58690241918708,-0.609343476419464,732.320109002949,688.395191090818,0,0.1
"Spike_number_bio","2015/HAN/HN_WF_RF",-1.62579337909687,0.236951720521857,-2.09335381761043,-1.15823294058331,819.931053388939,754.899318225064,0,0.21
"Spike_number_bio","2015/HAN/LN_NF_RF",-0.954478701706654,0.195007355161869,-1.33927322563771,-0.569684177775595,660.512508422682,622.333360354415,0,0.12
"Spike_number_bio","2015/KAL/HN_NF_RF",-0.95908375252774,0.133813879672986,-1.22312942445326,-0.695038080602218,524.883782497918,486.520432396808,0,0.22
"Spike_number_bio","2015/KAL/HN_WF_RF",-1.14411655240957,0.129599803248258,-1.39984687884304,-0.888386225976103,526.124232591157,480.359570494774,0,0.3
"Spike_number_bio","2015/KAL/LN_NF_RF",0.0877119914519395,0.143890177761408,-0.196238135392315,0.371662118296194,334.945668463369,338.454148121446,0.5737,0
"Spike_number_bio","2015/KIE/HN_NF_RF",0.274436157355593,0.162589152365127,-0.0463897695883518,0.595262084299537,467.277100910817,478.254547205041,0.8217,0.02
"Spike_number_bio","2015/KIE/HN_WF_RF",-0.400343616744189,0.159013842826281,-0.714114632704061,-0.0865726007843168,520.001255299545,503.987510629778,1e-04,0.03
"Spike_number_bio","2015/KIE/LN_NF_RF",0.626365102151197,0.114631925337897,0.400169853766424,0.852560350535971,399.481531487886,424.536135573934,4e-04,0.14
"Spike_number_bio","2015/QLB/HN_NF_RF",2.26134214016916,0.165138652552168,1.93547313975071,2.58721114058761,422.264358119007,512.718043725773,0,0.51
"Spike_number_bio","2015/QLB/HN_WF_RF",1.00032204172007,0.125462783455239,0.752745649382972,1.24789843405717,523.519225321461,563.532106990263,0,0.26
"Spike_number_bio","2015/QLB/LN_NF_RF",0.932334644020994,0.167190319004147,0.602417079044421,1.26225220899757,520.76791941651,558.061305177349,1e-04,0.15
"Spike_number_bio","2016/GGE/HN_NF_RF",0.022188493673505,0.0975912245542493,-0.170388800034638,0.214765787381648,380.948187616284,381.835727363224,0.0857,0
"Spike_number_bio","2016/GGE/HN_WF_RF",0.121491781423122,0.0988121944436659,-0.0734874863484583,0.316471049194702,386.317887063146,391.177558320071,0.4579,0.01
"Spike_number_bio","2016/GGE/LN_NF_RF",-0.369911314985461,0.111409948963795,-0.58974886027765,-0.150073769693272,339.82574156184,325.029288962421,0,0.06
"Spike_number_bio","2016/HAN/HN_NF_RF",0.492982047467318,0.173083709047959,0.151435023893543,0.834529071041092,492.572194530041,512.291476428734,0.1684,0.04
"Spike_number_bio","2016/HAN/HN_WF_RF",0.894769326468639,0.146498157328828,0.605683716563901,1.18385493637338,502.048037912713,537.838810971459,0,0.17
"Spike_number_bio","2016/HAN/LN_NF_RF",0.356697679149627,0.136621085718954,0.0871127417274872,0.626282616571767,431.581002990985,445.848910156971,0.3223,0.04
"Spike_number_bio","2016/KAL/HN_NF_RF",0.0972984864882117,0.151637470162811,-0.201917243569639,0.396514216546063,498.746138165727,502.638077625255,0.3125,0
"Spike_number_bio","2016/KAL/HN_WF_RF",0.506266716814113,0.124639391206918,0.260324428315749,0.752209005312477,512.730599014927,532.981267687492,0.0534,0.08
"Spike_number_bio","2016/KAL/LN_NF_RF",-0.335616833456646,0.137054953651147,-0.606057892455731,-0.0651757744575613,431.765429228955,418.340755890689,1e-04,0.03
"Spike_number_bio","2016/KIE/HN_NF_RF",0.168049478401918,0.130921352975605,-0.0902885706877745,0.42638752749161,443.921470004549,450.643449140626,0.6669,0.01
"Spike_number_bio","2016/KIE/HN_WF_RF",-0.483373050616645,0.139884554304555,-0.759397564842018,-0.207348536391272,467.38584680113,448.050924776465,0,0.06
"Spike_number_bio","2016/KIE/LN_NF_RF",-0.80476549356428,0.105839432937005,-1.01361112493199,-0.595919862196568,426.504869696255,394.314249953684,0,0.24
"Spike_number_bio","2016/QLB/HN_NF_RF",0.849977761150836,0.106196568369495,0.640427419139723,1.05952810316195,482.720375369815,516.719485815848,0,0.26
"Spike_number_bio","2016/QLB/HN_WF_RF",0.044813267627046,0.0726938453555149,-0.098628468676052,0.188255003930144,460.31236132638,462.104892031461,0.0113,0
"Spike_number_bio","2016/QLB/LN_NF_RF",0.74549389955836,0.0996300557449492,0.54890080265809,0.94208699645863,459.308146293845,489.127902276179,0,0.24
"Spike_number_bio","2017/GGE/HN_NF_RF",-0.457301076304273,0.156181132474819,-0.765482500885805,-0.149119651722741,486.082928791296,467.790885739125,0,0.05
"Spike_number_bio","2017/GGE/HN_WF_RF",0.0710391643683946,0.152236675207557,-0.229358935553089,0.371437264289878,413.7194985152,416.561065089936,0.3696,0
"Spike_number_bio","2017/GGE/LN_NF_RF",-0.0448926976237208,0.155097047510531,-0.350934972338892,0.26114957709145,455.325697241683,453.529989336735,0.0812,0
"Spike_number_bio","2017/HAN/HN_NF_RF",-0.338028144924457,0.172125122129592,-0.677696571374126,0.00164028152521273,537.311130566799,523.79000476982,6e-04,0.02
"Spike_number_bio","2017/HAN/HN_WF_RF",0.308153450248732,0.16107383009309,-0.00970656770233225,0.626013468199797,516.075692165316,528.401830175266,0.7779,0.02
"Spike_number_bio","2017/HAN/LN_NF_RF",-0.867495526941012,0.136104358133223,-1.13606084156386,-0.598930212318168,475.031687110278,440.331866032638,0,0.18
"Spike_number_bio","2017/KAL/HN_NF_RF",0.1182761145078,0.153688833838196,-0.184987429583649,0.42153965859925,461.224386112101,465.955430692413,0.4586,0
"Spike_number_bio","2017/KAL/HN_WF_RF",0.637110660559245,0.119122628808082,0.402054217669828,0.872167103448662,437.416685834135,462.901112256505,7e-04,0.14
"Spike_number_bio","2017/KAL/LN_NF_RF",-0.400429949525014,0.112701851143925,-0.622816716019427,-0.178043183030601,403.331841302479,387.314643321478,0,0.07
"Spike_number_bio","2017/KIE/HN_NF_RF",0.163678174324934,0.137843505035872,-0.108360722985299,0.435717071635166,506.189613574659,512.736740547657,0.5058,0.01
"Spike_number_bio","2017/KIE/HN_WF_RF",0.988939304176339,0.11459653588699,0.762787945152455,1.21509066320022,476.238556817387,515.796128984441,0,0.3
"Spike_number_bio","2017/KIE/LN_NF_RF",0.796403610347382,0.102225279345216,0.594674197760968,0.998133022933796,430.63095229643,462.487096710326,0,0.25
"Spike_number_bio","2017/QLB/HN_NF_RF",1.50492139412388,0.120905174058933,1.26634757800196,1.74349521024579,449.936900401056,510.133756166011,0,0.46
"Spike_number_bio","2017/QLB/HN_WF_RF",-0.0931290384269242,0.0721779622802752,-0.235552818344858,0.04929474149101,499.039718259107,495.31455672203,0,0.01
"Spike_number_bio","2017/QLB/LN_NF_RF",0.541792862433279,0.0795380486811832,0.384845933168604,0.698739791697955,411.267747906961,432.939462404292,1e-04,0.2
"Straw","2015/GGE/HN_WF_RF",-0.14684505008511,0.0141404802702239,-0.174747481607351,-0.118942618562869,60.6748137570215,54.8010117536171,0,0.37
"Straw","2015/HAN/HN_NF_RF",0.185467662663614,0.0315378024691178,0.123236298739609,0.247699026587619,87.4283592496869,94.8470657562315,0,0.16
"Straw","2015/HAN/HN_WF_RF",0.00156778593466295,0.0183636995182522,-0.0346680319803763,0.0378036038497022,108.516404607552,108.579116044939,0.0046,0
"Straw","2015/HAN/LN_NF_RF",0.0966757950406276,0.0227615189891464,0.0517620641913157,0.14158952588994,87.4110812459441,91.2781130475692,0.0248,0.09
"Straw","2015/KAL/HN_NF_RF",-0.15310080961085,0.0283918149256799,-0.209130841242252,-0.097070777979449,95.2521118785708,89.1280794941367,0,0.14
"Straw","2015/KAL/HN_WF_RF",-0.303589848085836,0.0963326585960593,-0.493683606749835,-0.113496089421837,102.7783901912,90.6347962677667,4e-04,0.05
"Straw","2015/KAL/LN_NF_RF",-0.0421528102371482,0.027747851279949,-0.0969141489230823,0.0126085284487858,73.3494796235538,71.6633672140679,0.0054,0.01
"Straw","2015/KIE/HN_NF_RF",0.0863683972656343,0.0144739487662408,0.0578079554285297,0.114928839102739,77.4402308058876,80.894966696513,0.0016,0.17
"Straw","2015/KIE/HN_WF_RF",-0.0729533944961409,0.0121182847254027,-0.0968655674390627,-0.0490412215532192,77.9613560254477,75.0432202456021,0,0.17
"Straw","2015/KIE/LN_NF_RF",0.0711042772668455,0.0150397567677273,0.0414273656412672,0.100781188892424,77.5539600999781,80.3981311906519,0.039,0.11
"Straw","2015/QLB/HN_NF_RF",0.109874576349431,0.0283831549701349,0.053868060106345,0.165881092592518,101.148351852057,105.543334906035,0.0436,0.08
